TXN_ID,TXN_LINE_ID,TXN_DATE,PROPERTY_ID,CITY_ID,DEVELOPER_ID,BUYER_SEGMENT,LIST_PRICE_LAKHS,DISCOUNT_PCT,SALE_PRICE_LAKHS,LOAN_REQUIRED,SALES_CHANNEL,TXN_STATUS,PAYMENT_MODE,UPDATED_AT
TX114378,1,03/13/2021,PR175499,CI046,DV149626,INVESTOR,20700000,2,20300000,N,BROKER,BOOKED,CARD,09/22/2025 16:28
TX260988,1,05/21/2023,PR268702,CI044,DV013268,NRI,57600000,5,54700000,N,BROKER,BOOKED,CHEQUE,12-06-2025 17:16
TX210963,1,03-04-2025,PR229551,CI061,DV272844,END_USER,55000000,3,53300000,N,ONLINE,BOOKED,CARD,08-06-2025 05:12
TX67003,1,08/26/2022,PR127347,CI016,DV221331,NRI,56700000,2,55600000,N,BROKER,CANCELLED,CHEQUE,06-09-2025 06:26
TX153319,1,12/26/2023,PR157237,CI047,DV265794,END_USER,40100000,5,38100000,N,BROKER,BOOKED,NEFT,01/13/2026 15:53
TX113848,1,11/20/2022,PR150562,CI034,DV053336,NRI,27600000,5,26200000,N,DIRECT,CANCELLED,CARD,05-11-2025 06:38
TX118772,1,06/22/2021,PR287018,CI074,DV075435,NRI,9300000,7,8600000,Y,BROKER,BOOKED,CARD,07/30/2025
TX261624,1,06/17/2020,PR258539,CI052,DV113535,INVESTOR,56000000,2,54900000,N,ONLINE,CANCELLED,NEFT,07-03-2025 09:26
TX199909,1,08/15/2021,PR259652,CI057,DV296167,END_USER,46900000,7,43600000,Y,DIRECT,CANCELLED,CHEQUE,10/13/2025 02:53
TX219303,1,08-09-2023,PR031389,CI054,DV125916,END_USER,27300000,0,27300000,N,BROKER,BOOKED,CARD,03/28/2025 14:31
TX261903,1,10/14/2024,PR275664,CI032,DV068331,NRI,50200000,3,48700000,N,BROKER,CANCELLED,CHEQUE,06/18/2025 17:49
TX156718,1,07/26/2020,PR200878,CI022,DV218359,END_USER,34400000,5,32700000,N,DIRECT,CANCELLED,CHEQUE,08/20/2025 03:44
TX286168,1,10-06-2022,PR170389,CI039,DV096358,END_USER,31100000,5,29500000,Y,DIRECT,CANCELLED,RTGS,07/15/2025 01:14
TX286602,1,11/14/2023,PR163331,CI011,DV223178,NRI,12800000,5,12100000,Y,ONLINE,REGISTERED,UPI,11-12-2025 10:59
TX272891,1,01/17/2020,PR297833,CI090,DV212581,INVESTOR,50600000,2,49600000,Y,DIRECT,BOOKED,CHEQUE,10-07-2025 04:17
TX38148,1,08/22/2022,PR220683,CI100,DV087128,END_USER,40200000,7,37400000,N,BROKER,BOOKED,RTGS,05/22/2025 19:50
TX74859,1,11/22/2021,PR042005,CI069,DV299389,NRI,58500000,5,55600000,N,ONLINE,CANCELLED,UPI,12/13/2025
TX282582,1,03/16/2025,PR215509,CI033,DV006964,INVESTOR,53100000,7,49400000,Y,DIRECT,CANCELLED,CARD,08-07-2025 03:30
TX261013,1,11/21/2024,PR129756,CI059,DV184858,END_USER,5300000,7,4900000,Y,ONLINE,CANCELLED,CARD,06-02-2025 09:57
TX26046,1,02-10-2024,PR170947,CI041,DV181153,END_USER,42800000,5,40700000,Y,DIRECT,REGISTERED,NEFT,08/24/2025 02:12
TX163416,1,07-03-2023,PR248788,CI065,DV276180,INVESTOR,6900000,5,6600000,Y,BROKER,BOOKED,CHEQUE,01-02-2026 19:09
TX114925,1,05-05-2023,PR181760,CI010,DV049902,INVESTOR,51200000,5,48700000,Y,DIRECT,CANCELLED,NEFT,07-12-2025 19:52
TX70505,1,11-10-2021,PR061192,CI052,DV032506,INVESTOR,14700000,0,14700000,Y,ONLINE,CANCELLED,UPI,07/27/2025 15:32
TX259895,1,09/14/2021,PR020151,CI061,DV117945,INVESTOR,56900000,7,52900000,N,ONLINE,BOOKED,RTGS,06/22/2025 18:27
TX35998,1,10-02-2022,PR240188,CI082,DV021090,INVESTOR,44700000,3,43400000,Y,ONLINE,BOOKED,CHEQUE,07-02-2025 11:10
TX60088,1,02-02-2024,PR099321,CI089,DV214135,END_USER,49600000,7,46100000,Y,ONLINE,REGISTERED,UPI,01/17/2026 15:51
TX79124,1,02/17/2024,PR068036,CI033,DV012706,INVESTOR,52700000,2,51700000,Y,DIRECT,BOOKED,CARD,01/18/2026 07:51
TX59724,1,07-04-2023,PR013814,CI073,DV225150,NRI,50900000,3,49400000,Y,BROKER,BOOKED,UPI,06-11-2025 14:00
TX134618,1,11/24/2023,PR286431,CI036,DV090210,END_USER,54000000,5,51300000,N,BROKER,BOOKED,RTGS,04-03-2025 13:45
TX214714,1,05-12-2024,PR034537,CI056,DV079019,INVESTOR,28500000,7,26500000,N,ONLINE,CANCELLED,CARD,07-09-2025 11:25
TX186735,1,10-03-2022,PR146175,CI068,DV127160,INVESTOR,-10000000,5,46400000,Y,DIRECT,REGISTERED,CARD,12-08-2025 08:43
TX258091,1,01-04-2024,PR011874,CI078,DV080039,INVESTOR,24500000,0,24500000,Y,BROKER,REGISTERED,RTGS,08/24/2025
TX89065,1,11/15/2025,PR232531,CI025,DV001036,NRI,25600000,5,24300000,Y,BROKER,BOOKED,UPI,02-09-2025 16:38
TX48425,1,03/27/2021,PR177627,CI082,DV249946,INVESTOR,6800000,7,6400000,Y,BROKER,CANCELLED,CHEQUE,09/15/2025 14:45
TX187376,1,01-03-2023,PR110792,CI064,DV261566,END_USER,44100000,0,44100000,Y,DIRECT,CANCELLED,CARD,12-06-2025 08:46
TX146569,1,12-10-2023,PR181956,CI015,DV257346,NRI,47200000,2,46300000,N,ONLINE,BOOKED,CHEQUE,05/22/2025 07:11
TX128331,1,10/24/2022,PR071069,CI093,DV293820,NRI,10000000,2,9800000,Y,DIRECT,BOOKED,NEFT,08-06-2025 03:50
TX108194,1,11/15/2023,PR006289,CI077,DV291959,NRI,54600000,3,53000000,N,DIRECT,REGISTERED,UPI,05/29/2025 20:21
TX207392,1,05-11-2024,PR098149,CI019,DV040641,INVESTOR,25300000,7,23600000,N,BROKER,BOOKED,NEFT,01/27/2026 16:35
TX306983,1,04-06-2021,PR081003,CI031,DV141976,INVESTOR,21400000,7,19900000,N,BROKER,REGISTERED,NEFT,07/27/2025
TX136010,1,12/20/2020,PR091123,CI100,DV272331,END_USER,23700000,0,23700000,Y,DIRECT,BOOKED,CARD,11/15/2025 16:23
TX221759,1,11-04-2022,PR186313,CI096,DV187713,END_USER,31600000,3,30600000,Y,BROKER,BOOKED,CHEQUE,08/21/2025 15:46
TX109674,1,09-01-2023,PR183786,CI001,DV147237,END_USER,47600000,2,46700000,N,BROKER,BOOKED,RTGS,04/25/2025 10:50
TX210144,1,07-04-2020,PR036940,CI094,DV292249,INVESTOR,21800000,5,20800000,Y,DIRECT,REGISTERED,NEFT,12/24/2025 19:48
TX150651,1,03/21/2020,PR215427,CI015,DV126440,INVESTOR,25000000,5,23800000,Y,DIRECT,CANCELLED,CASH,05/13/2025 01:34
TX183526,1,08/23/2023,PR015793,CI068,DV042124,INVESTOR,27400000,5,26000000,N,ONLINE,BOOKED,UPI,03-02-2025 04:48
TX295482,1,11/24/2023,PR154296,CI099,DV075870,END_USER,15200000,0,15200000,N,BROKER,CANCELLED,RTGS,01-03-2026 07:47
TX243588,1,12/16/2024,PR129423,CI060,DV049573,INVESTOR,55900000,2,54800000,Y,BROKER,REGISTERED,UPI,06/16/2025 18:53
TX235376,1,10/27/2022,PR258391,CI022,DV056162,INVESTOR,34700000,2,34000000,N,DIRECT,REGISTERED,CHEQUE,08/20/2025 11:04
TX139363,1,06/23/2024,PR020469,CI087,DV140377,INVESTOR,15300000,7,14200000,N,DIRECT,REGISTERED,RTGS,09/22/2025 12:38
TX23017,1,12/22/2025,PR019190,CI095,DV084440,INVESTOR,17700000,5,16800000,Y,BROKER,REGISTERED,NEFT,12/15/2025 04:31
TX185619,1,05-03-2023,PR097648,CI026,DV156548,INVESTOR,41300000,0,41300000,N,ONLINE,BOOKED,NEFT,12/25/2025 21:25
TX177832,1,03-01-2021,PR040382,CI076,DV263182,END_USER,28800000,5,27300000,Y,DIRECT,BOOKED,NEFT,04-06-2025 08:17
TX149467,1,02/27/2021,PR214538,CI089,DV244747,END_USER,58300000,2,57100000,N,DIRECT,REGISTERED,CARD,09-01-2025
TX132582,1,12-07-2020,PR117999,CI084,DV143241,END_USER,43300000,5,41100000,N,DIRECT,REGISTERED,CARD,04/19/2025 17:32
TX212181,1,04/16/2020,PR211077,CI030,DV298207,INVESTOR,48600000,3,47100000,Y,DIRECT,CANCELLED,UPI,01-04-2026 01:52
TX230412,1,03/21/2025,PR104339,CI093,DV209983,END_USER,11700000,2,11500000,Y,DIRECT,BOOKED,NEFT,11/17/2025 23:34
TX214988,1,07/27/2021,PR008136,CI044,DV244838,END_USER,40600000,5,38600000,Y,DIRECT,BOOKED,UPI,08/26/2025 08:43
TX59810,1,09-07-2025,PR148478,CI030,DV040713,INVESTOR,5300000,5,5100000,Y,ONLINE,CANCELLED,UPI,01-05-2026 21:51
TX44690,1,05/25/2020,PR064820,CI075,DV044183,END_USER,36200000,7,33600000,N,BROKER,BOOKED,RTGS,07/31/2025
TX191292,1,03/16/2023,PR171444,CI031,DV209135,NRI,56200000,2,55100000,Y,BROKER,REGISTERED,CARD,10-06-2025 11:32
TX156389,1,01-04-2023,PR202867,CI072,DV222847,INVESTOR,51700000,7,48100000,Y,DIRECT,BOOKED,NEFT,10/25/2025 08:14
TX46311,1,03/24/2021,PR172468,CI064,DV090972,INVESTOR,7800000,3,7500000,N,DIRECT,REGISTERED,RTGS,10-06-2025 11:26
TX15650,1,08/16/2025,PR214782,CI081,DV096933,INVESTOR,24900000,7,23100000,Y,ONLINE,REGISTERED,CARD,08-04-2025 08:04
TX187372,1,01/28/2023,PR138394,CI063,DV144112,END_USER,16500000,2,16100000,Y,BROKER,CANCELLED,CARD,09/20/2025 10:30
TX284407,1,10-08-2023,PR154183,CI011,DV039552,END_USER,40400000,7,37600000,Y,DIRECT,REGISTERED,UPI,02-03-2025 10:49
TX134880,1,05/19/2021,PR084504,CI077,DV067585,END_USER,36000000,0,36000000,Y,DIRECT,CANCELLED,UPI,09/28/2025 08:11
TX282993,1,01-11-2023,PR120664,CI033,DV169350,END_USER,8900000,2,8700000,Y,ONLINE,REGISTERED,RTGS,07-03-2025 15:49
TX33175,1,02/21/2020,PR093225,CI077,DV094480,NRI,45500000,5,43200000,Y,BROKER,BOOKED,NEFT,09-05-2025 09:02
TX245261,1,07/14/2025,PR021976,CI061,DV084348,NRI,8400000,3,8100000,Y,BROKER,BOOKED,CARD,06/13/2025 07:57
TX285941,1,12/19/2023,PR210853,CI047,DV276122,END_USER,23400000,5,22300000,N,ONLINE,CANCELLED,UPI,03-03-2025
TX144475,1,12/18/2024,PR187162,CI010,DV075945,END_USER,16600000,7,15400000,N,DIRECT,REGISTERED,RTGS,04/19/2025 05:05
TX123948,1,01/16/2022,PR225311,CI027,DV072892,END_USER,56500000,3,54800000,N,DIRECT,CANCELLED,CHEQUE,10/13/2025 10:07
TX289234,1,08/17/2023,PR286331,CI017,DV296526,NRI,55300000,5,52600000,Y,DIRECT,REGISTERED,UPI,07-07-2025 05:50
TX148158,1,12/20/2024,PR014284,CI095,DV047992,INVESTOR,7900000,7,7300000,Y,ONLINE,BOOKED,NEFT,01/14/2026 07:13
TX154649,1,08-08-2025,PR160069,CI005,DV040030,END_USER,40000000,2,39200000,Y,ONLINE,BOOKED,CARD,06/15/2025 04:53
TX51984,1,01/17/2025,PR038059,CI015,DV180124,NRI,5200000,5,4900000,Y,BROKER,REGISTERED,NEFT,08/25/2025 11:31
TX232273,1,07/19/2020,PR058737,CI035,DV101874,INVESTOR,42400000,7,39500000,N,DIRECT,REGISTERED,CHEQUE,05-04-2025 14:51
TX9893,1,09-03-2022,PR111957,CI077,DV047381,NRI,47000000,5,44600000,N,BROKER,CANCELLED,CHEQUE,10/22/2025 23:36
TX132055,1,11/14/2022,PR093038,CI064,DV012873,END_USER,58100000,0,58100000,Y,BROKER,CANCELLED,UPI,06-01-2025
TX216185,1,02/16/2023,PR293741,CI005,DV024827,INVESTOR,42700000,3,41400000,N,DIRECT,REGISTERED,UPI,08/13/2025 16:24
TX154430,1,11-12-2024,PR208815,CI021,DV234184,NRI,31700000,0,31700000,Y,BROKER,BOOKED,CHEQUE,09/27/2025 09:23
TX271031,1,12/14/2023,PR141013,CI023,DV017710,INVESTOR,14000000,3,-5000000,N,ONLINE,CANCELLED,NEFT,08/15/2025 21:37
TX123156,1,03-10-2020,PR177488,CI103,DV139569,NRI,13300000,7,12300000,Y,DIRECT,REGISTERED,NEFT,07/16/2025 08:17
TX94759,1,04/16/2025,PR194581,CI006,DV161497,END_USER,14900000,2,14600000,N,DIRECT,REGISTERED,NEFT,02/20/2025 05:09
TX295136,1,08-08-2022,PR080501,CI102,DV048221,NRI,57600000,0,57600000,N,BROKER,REGISTERED,UPI,01/18/2026 12:49
TX10317,1,04/19/2024,PR239549,CI060,DV168575,NRI,41100000,7,38200000,Y,BROKER,REGISTERED,CARD,05/21/2025
TX265819,1,06/20/2025,PR010488,CI064,DV149995,NRI,21600000,0,21600000,N,ONLINE,REGISTERED,CARD,04/30/2025 08:45
TX71007,1,11/15/2025,PR285099,CI090,DV262435,END_USER,26100000,0,26100000,Y,DIRECT,REGISTERED,CARD,04/24/2025 05:36
TX107469,1,05/24/2021,PR185172,CI038,DV041489,END_USER,47500000,5,45200000,N,ONLINE,CANCELLED,CHEQUE,09-12-2025 18:46
TX64079,1,07/14/2025,PR056561,CI088,DV155926,INVESTOR,46100000,0,46100000,N,DIRECT,CANCELLED,CHEQUE,08/15/2025 04:43
TX47751,1,11/24/2025,PR022954,CI005,DV296370,END_USER,15700000,7,14600000,Y,BROKER,CANCELLED,UPI,06-07-2025 06:49
TX96440,1,08/26/2022,PR264692,CI092,DV193266,INVESTOR,8100000,3,7800000,N,BROKER,BOOKED,CARD,10-07-2025 16:37
TX267236,1,10-07-2021,PR278816,CI055,DV206491,NRI,31500000,7,29300000,Y,ONLINE,BOOKED,UPI,08-01-2025
TX77827,1,12/24/2022,PR083428,CI055,DV037121,INVESTOR,11000000,0,11000000,Y,DIRECT,REGISTERED,UPI,02-09-2025 18:43
TX67445,1,11/16/2020,PR017065,CI037,DV143802,INVESTOR,53300000,0,53300000,Y,ONLINE,BOOKED,CARD,07/20/2025 02:06
TX275966,1,03-07-2021,PR156576,CI022,DV126170,INVESTOR,26700000,5,25400000,Y,DIRECT,REGISTERED,UPI,12/20/2025 19:43
TX32290,1,10/16/2021,PR100525,CI098,DV046893,NRI,54600000,3,53000000,N,DIRECT,CANCELLED,CHEQUE,09-12-2025 19:04
TX183819,1,07/16/2020,PR008151,CI103,DV134727,END_USER,25300000,5,24000000,Y,ONLINE,REGISTERED,CARD,07/20/2025 05:43
TX215108,1,04-07-2022,PR190202,CI083,DV004921,INVESTOR,32900000,0,32900000,N,ONLINE,CANCELLED,CHEQUE,02-04-2025 22:48
TX96335,1,01-01-2024,PR016848,CI017,DV162321,END_USER,21100000,0,21100000,Y,ONLINE,REGISTERED,NEFT,09-09-2025 04:50
TX219428,1,05-12-2022,PR246641,CI058,DV254173,INVESTOR,43600000,7,40600000,N,DIRECT,BOOKED,CARD,07-05-2025 06:10
TX186673,1,03-06-2025,PR070272,CI015,DV122919,INVESTOR,34000000,7,31700000,N,ONLINE,REGISTERED,UPI,12/23/2025 08:40
TX142769,1,01/26/2024,PR073731,CI003,DV143074,NRI,29700000,2,29100000,Y,DIRECT,BOOKED,CARD,02/14/2025 08:09
TX21394,1,06/14/2020,PR079452,CI050,DV052805,INVESTOR,9500000,3,9200000,N,ONLINE,BOOKED,NEFT,10/15/2025 11:51
TX268126,1,10-08-2020,PR124874,CI028,DV009992,END_USER,47400000,2,46500000,Y,ONLINE,BOOKED,RTGS,09/18/2025 07:17
TX100656,1,09-08-2020,PR244134,CI052,DV000056,END_USER,34000000,0,34000000,N,DIRECT,BOOKED,CHEQUE,03/20/2025 08:54
TX154709,1,05-11-2023,PR146165,CI023,DV259443,END_USER,31200000,3,30300000,N,DIRECT,CANCELLED,UPI,07/14/2025 03:04
TX134126,1,01/25/2022,PR164138,CI093,DV120824,NRI,20100000,7,18700000,N,BROKER,BOOKED,CHEQUE,10/13/2025 13:20
TX95559,1,05-05-2024,PR020204,CI012,DV175794,INVESTOR,53600000,0,53600000,N,DIRECT,BOOKED,CARD,08/19/2025 11:17
TX246386,1,09/20/2025,PR116926,CI024,DV108634,INVESTOR,34000000,3,33000000,Y,ONLINE,REGISTERED,RTGS,05/31/2025 07:32
TX197371,1,02/23/2025,PR131912,CI102,DV016114,INVESTOR,14200000,3,13700000,Y,BROKER,REGISTERED,NEFT,07/27/2025 12:31
TX267222,1,08/26/2020,PR074123,CI082,DV077012,END_USER,48600000,2,47600000,N,ONLINE,CANCELLED,NEFT,02-11-2025 04:01
TX204264,1,02-04-2023,PR268135,CI046,DV053613,END_USER,57300000,3,55600000,Y,DIRECT,REGISTERED,UPI,05-02-2025 07:45
TX268951,1,10/26/2024,PR077335,CI054,DV094078,END_USER,36400000,2,35600000,N,ONLINE,CANCELLED,NEFT,07/31/2025 22:28
TX159572,1,09-02-2020,PR117351,CI080,DV233129,INVESTOR,57200000,3,55500000,Y,DIRECT,BOOKED,RTGS,05/17/2025 13:11
TX284832,1,02-06-2024,PR156619,CI062,DV246685,END_USER,12200000,5,11600000,Y,BROKER,CANCELLED,NEFT,01-01-2026 20:56
TX83108,1,02/28/2025,PR102804,CI015,DV186588,INVESTOR,24900000,2,24400000,Y,DIRECT,REGISTERED,NEFT,01/13/2026 10:34
TX145573,1,06-06-2021,PR088355,CI058,DV151770,NRI,19100000,2,18700000,Y,ONLINE,BOOKED,UPI,05/18/2025 19:25
TX198145,1,05/23/2025,PR206964,CI002,DV218500,END_USER,38400000,3,37200000,Y,DIRECT,REGISTERED,CHEQUE,02/13/2025 07:46
TX231542,1,09/16/2023,PR079455,CI041,DV259769,INVESTOR,43100000,0,43100000,Y,BROKER,REGISTERED,CARD,01/24/2026 14:55
TX58309,1,02-05-2025,PR162161,CI001,DV021413,INVESTOR,30400000,7,28200000,Y,BROKER,REGISTERED,CHEQUE,01/18/2026
TX120962,1,06-11-2025,PR081352,CI064,DV203533,NRI,50900000,7,47300000,N,DIRECT,CANCELLED,CARD,08/30/2025 07:37
TX290009,1,02/28/2021,PR269531,CI094,DV272295,INVESTOR,25900000,3,25200000,Y,BROKER,REGISTERED,CHEQUE,04-02-2025 01:28
TX56674,1,08/14/2021,PR020547,CI004,DV149856,END_USER,56300000,0,56300000,Y,DIRECT,BOOKED,CARD,02/21/2025 22:23
TX74610,1,04/27/2020,PR117610,CI095,DV281679,END_USER,16000000,0,16000000,Y,DIRECT,CANCELLED,RTGS,10/31/2025
TX236541,1,06-10-2023,PR262644,CI029,DV138911,NRI,8100000,3,7900000,N,BROKER,CANCELLED,CHEQUE,03-03-2025 22:40
TX66770,1,03-03-2024,PR134622,CI018,DV177145,INVESTOR,16600000,2,16300000,Y,DIRECT,CANCELLED,CHEQUE,11/15/2025 19:32
TX71936,1,06/23/2022,PR132439,CI080,DV086478,NRI,9100000,7,8500000,N,DIRECT,BOOKED,NEFT,10/25/2025 19:49
TX138632,1,06/21/2023,PR199004,CI008,DV266557,NRI,35600000,2,34900000,N,ONLINE,CANCELLED,UPI,08/15/2025 06:44
TX228691,1,04-05-2025,PR225290,CI018,DV240658,NRI,55000000,3,53300000,Y,ONLINE,REGISTERED,CHEQUE,03-05-2025 20:21
TX74540,1,07/26/2024,PR074063,CI090,DV074400,INVESTOR,5100000,3,4900000,Y,BROKER,REGISTERED,CARD,01/29/2026 04:59
TX23841,1,03/26/2021,PR108310,CI040,DV299815,NRI,28300000,3,27500000,N,BROKER,REGISTERED,RTGS,09-12-2025 01:21
TX131944,1,07/14/2023,PR046672,CI059,DV276762,END_USER,6100000,2,6000000,N,ONLINE,CANCELLED,UPI,03/20/2025 22:59
TX19543,1,09/26/2023,PR000853,CI015,DV055377,NRI,53800000,2,52800000,N,ONLINE,BOOKED,CHEQUE,08/28/2025 22:05
TX83459,1,06-01-2025,PR086832,CI085,DV205033,END_USER,19900000,3,19300000,Y,BROKER,CANCELLED,UPI,05/18/2025 21:27
TX131829,1,03/25/2023,PR078218,CI010,DV141053,NRI,10100000,7,9400000,Y,BROKER,REGISTERED,CARD,02-05-2025 19:31
TX133476,1,12/26/2020,PR280435,CI042,DV074855,INVESTOR,57300000,2,56200000,N,DIRECT,CANCELLED,NEFT,05/23/2025 21:41
TX153634,1,02-03-2024,PR144539,CI062,DV154172,END_USER,50500000,0,50500000,Y,ONLINE,REGISTERED,UPI,06-11-2025
TX88570,1,06/13/2022,PR000272,CI063,DV283129,NRI,15100000,2,14800000,Y,ONLINE,BOOKED,UPI,04/28/2025 16:28
TX289614,1,07-02-2021,PR015926,CI010,DV160091,NRI,46400000,0,46400000,Y,BROKER,REGISTERED,NEFT,09/15/2025 20:14
TX191554,1,01/22/2023,PR233621,CI063,DV016102,INVESTOR,20100000,2,19700000,Y,BROKER,CANCELLED,CARD,09/13/2025 06:15
TX79098,1,03/19/2025,PR024119,CI017,DV281706,END_USER,6400000,7,5900000,N,DIRECT,CANCELLED,NEFT,02/17/2025 23:42
TX168595,1,11/23/2020,PR160954,CI014,DV270637,INVESTOR,47300000,5,44900000,Y,DIRECT,CANCELLED,CHEQUE,05-09-2025 02:59
TX150013,1,09-10-2025,PR023243,CI071,DV056853,NRI,48300000,3,46800000,Y,BROKER,BOOKED,CHEQUE,10-03-2025 20:24
TX93383,1,07/22/2023,PR156246,CI027,DV267018,NRI,26600000,2,26000000,N,ONLINE,BOOKED,UPI,04/25/2025 12:16
TX269895,1,09/28/2025,PR067593,CI016,DV222488,END_USER,39800000,2,39000000,N,ONLINE,CANCELLED,NEFT,02/25/2025 20:14
TX285052,1,12/24/2022,PR066167,CI092,DV262391,NRI,27500000,2,27000000,Y,DIRECT,CANCELLED,NEFT,09/18/2025 12:11
TX125195,1,06-01-2022,PR060317,CI098,DV016023,INVESTOR,53200000,2,52100000,N,DIRECT,REGISTERED,UPI,05-03-2025 06:18
TX62099,1,09/20/2022,PR207695,CI012,DV267262,END_USER,12700000,5,12100000,N,ONLINE,CANCELLED,RTGS,08/30/2025 14:05
TX186657,1,12/13/2021,PR129488,CI081,DV195381,INVESTOR,55000000,0,55000000,N,DIRECT,REGISTERED,UPI,04/30/2025 03:19
TX100201,1,11-07-2023,PR266208,CI051,DV173181,END_USER,34600000,5,32800000,Y,BROKER,BOOKED,NEFT,02-04-2025 08:43
TX111691,1,10/26/2024,PR235051,CI086,DV175266,INVESTOR,42500000,3,41200000,Y,ONLINE,BOOKED,NEFT,04-02-2025 21:05
TX275767,1,11/15/2024,PR156872,CI057,DV048162,INVESTOR,38400000,5,36500000,N,DIRECT,CANCELLED,CARD,08-02-2025 03:32
TX74762,1,06/26/2025,PR086702,CI068,DV158166,NRI,41200000,5,39100000,N,BROKER,BOOKED,CARD,05/31/2025 12:34
TX44596,1,07/25/2025,PR148778,CI097,DV029785,INVESTOR,6900000,5,6500000,N,BROKER,BOOKED,RTGS,05/17/2025 21:59
TX303461,1,05-03-2021,PR183621,CI026,DV285379,INVESTOR,45100000,3,43800000,N,ONLINE,CANCELLED,RTGS,05/24/2025 22:37
TX239663,1,09-11-2020,PR047407,CI080,DV107344,INVESTOR,17400000,5,16500000,Y,ONLINE,CANCELLED,NEFT,06/28/2025 19:26
TX53272,1,12/24/2023,PR120894,CI089,DV215294,NRI,23100000,3,22400000,Y,DIRECT,BOOKED,CHEQUE,07-06-2025 18:42
TX241242,1,03/17/2025,PR198105,CI056,DV168993,NRI,11500000,7,10700000,N,ONLINE,CANCELLED,CHEQUE,02-04-2025 18:07
TX170334,1,05-07-2024,PR019562,CI013,DV249040,NRI,48100000,2,47100000,Y,DIRECT,BOOKED,NEFT,11/17/2025 20:10
TX268824,1,09/18/2020,PR186335,CI054,DV222394,INVESTOR,59900000,7,55700000,Y,DIRECT,BOOKED,RTGS,05/21/2025 02:11
TX276251,1,09-11-2022,PR044080,CI085,DV000121,INVESTOR,56400000,5,53600000,N,DIRECT,REGISTERED,CHEQUE,05/21/2025 06:16
TX222582,1,03-01-2025,PR293203,CI007,DV232475,INVESTOR,55500000,2,54400000,N,ONLINE,REGISTERED,CARD,03-09-2025 11:13
TX164031,1,09/19/2020,PR048747,CI074,DV018726,NRI,15600000,5,14800000,Y,BROKER,REGISTERED,CHEQUE,02-10-2025 08:38
TX248948,1,04/27/2022,PR122467,CI078,DV038211,NRI,35000000,3,33900000,N,DIRECT,CANCELLED,RTGS,08-08-2025 17:55
TX147273,1,12/14/2022,PR105028,CI002,DV248915,NRI,42300000,3,41000000,N,ONLINE,REGISTERED,CARD,04-05-2025
TX231184,1,02/24/2024,PR047518,CI087,DV198140,NRI,8600000,3,8400000,Y,BROKER,CANCELLED,CARD,03/28/2025 09:48
TX208154,1,06-09-2020,PR272983,CI043,DV226394,NRI,5000000,7,4600000,N,BROKER,REGISTERED,RTGS,09-08-2025 20:12
TX227206,1,09-12-2025,PR152826,CI045,DV092459,NRI,26300000,3,25600000,Y,ONLINE,REGISTERED,CARD,10/17/2025 06:52
TX21832,1,01/25/2020,PR065433,CI031,DV293964,NRI,58600000,0,58600000,Y,ONLINE,CANCELLED,UPI,11/30/2025 03:43
TX282374,1,02/15/2025,PR058686,CI048,DV266335,NRI,29400000,7,27300000,Y,BROKER,BOOKED,CARD,12/29/2025 07:32
TX245058,1,10/24/2022,PR089396,CI046,DV198917,NRI,34700000,5,33000000,N,ONLINE,REGISTERED,NEFT,10/16/2025 12:02
TX93101,1,08-11-2020,PR260654,CI047,DV007565,INVESTOR,31300000,3,30400000,Y,BROKER,CANCELLED,NEFT,08-09-2025 19:30
TX265740,1,12/19/2021,PR194126,CI009,DV192763,END_USER,47000000,5,44700000,Y,ONLINE,REGISTERED,NEFT,04/21/2025 02:44
TX275631,1,12/21/2024,PR292870,CI002,DV116740,END_USER,57900000,3,56200000,N,BROKER,BOOKED,CHEQUE,01-05-2026 01:49
TX118862,1,09/28/2025,PR050635,CI055,DV095771,NRI,39700000,5,37800000,N,ONLINE,REGISTERED,NEFT,02/24/2025 11:23
TX124920,1,04-12-2024,PR102728,CI031,DV257158,INVESTOR,8700000,0,8700000,N,DIRECT,BOOKED,NEFT,07/25/2025 12:20
TX229628,1,05/22/2022,PR272742,CI089,DV088970,INVESTOR,27800000,2,27300000,Y,ONLINE,CANCELLED,RTGS,04/30/2025 02:36
TX277663,1,10/22/2025,PR289908,CI051,DV070226,NRI,17900000,5,17000000,N,ONLINE,REGISTERED,CHEQUE,12/14/2025 17:40
TX217066,1,12/13/2021,PR234380,CI086,DV105834,END_USER,35500000,3,34400000,N,DIRECT,BOOKED,CHEQUE,11/25/2025
TX110274,1,12-08-2024,PR125403,CI101,DV002800,NRI,9700000,0,9700000,N,ONLINE,BOOKED,RTGS,10/14/2025 09:15
TX64839,1,06/17/2020,PR140513,CI030,DV288033,INVESTOR,7200000,3,7000000,N,BROKER,REGISTERED,NEFT,03-12-2025 01:10
TX130075,1,04/27/2024,PR067270,CI067,DV019684,END_USER,43900000,5,41700000,Y,DIRECT,REGISTERED,CARD,10/25/2025 10:04
TX17723,1,08-04-2022,PR037692,CI005,DV129522,INVESTOR,57300000,7,53300000,N,DIRECT,REGISTERED,RTGS,10/14/2025 22:20
TX209309,1,12/14/2021,PR048498,CI040,DV284429,INVESTOR,9600000,2,9400000,Y,ONLINE,BOOKED,CARD,02/17/2025 17:43
